0.21264751,0.23824479,0.23744889,0.20315698,0.20720288,0.3007188,0.1986901,0.2024506
0.33214444,0.1183373,0.25679207,0.25909743,0.49384147,0.15318032,0.42307898,0.46723935
0.20018962,0.38890377,0.19943005,0.16826314,0.17308758,0.2685927,0.43586662,0.15398633
0.2528101,0.30227745,0.057928666,0.3002727,0.3131653,0.2548256,0.27092168,0.26568526
0.16859677,0.14495865,0.30692384,0.28013366,0.19697632,0.16058642,0.16153355,0.24010585
0.25961864,0.32317403,0.23504469,0.3652982,0.27829763,0.20481023,0.32486045,0.31387568
0.3275633,0.2719762,0.18361679,0.40184438,0.33347252,0.29301894,0.19544801,0.2512866
0.2877287,0.40655223,0.35536215,0.28754258,0.3314313,0.20463341,0.34609848,0.29506382
0.16150995,0.22155884,0.3850513,0.17938039,0.26748508,0.16111673,0.49910542,0.38513747
0.2124154,0.20679247,0.3576069,0.1449027,0.22991797,0.3681019,0.3247242,0.26802474
0.1873259,0.3012736,0.16490299,0.3002556,0.28698865,0.28441155,0.22610362,0.2824466
0.13438947,0.19570746,0.2649346,0.18160862,0.37702063,0.22305533,0.11517068,0.30126777
0.42920935,0.20185822,0.24162169,0.12522948,0.26871553,0.09864629,0.2506582,0.2942327
0.1616263,0.2553391,0.2092978,0.32283056,0.1810853,0.46384084,0.20126693,0.38605767
0.15032008,0.24436381,0.2646677,0.09305407,0.20120071,0.20864005,0.15259694,0.18139718
0.29770118,0.32902914,0.14841425,0.16262515,0.16554956,0.16935058,0.23394768,0.136673
0.077715196,0.21437572,0.18145725,0.2561131,0.38582054,0.2393984,0.13574938,0.18966426
0.34317404,0.121996485,0.24121082,0.34099546,0.24911924,0.20411737,0.18009096,0.36328158
0.13959073,0.32425737,0.46775562,0.1748421,0.3014751,0.26490286,0.19847102,0.18479384
0.16841054,0.2457431,0.34606537,0.1900556,0.49592295,0.31783953,0.3796256,0.19659561
0.14799692,0.18355687,0.20734406,0.39804396,0.4455827,0.16702934,0.4021616,0.3134312
0.11981928,0.29467946,0.12156888,0.24203086,0.2326955,0.21701697,0.1929043,0.13077956
0.22847775,0.38700706,0.25286937,0.19418997,0.3401906,0.11298932,0.16950254,0.20224786
0.15359394,0.24887574,0.22577354,0.31390923,0.18731277,0.27813846,0.20498022,0.34552938
0.2503077,0.2161097,0.2559261,0.23628417,0.30936718,0.30340084,0.184184,0.2929941
0.36372983,0.28084657,0.2757581,0.37188542,0.27967936,0.36918092,0.16622992,0.32006347
0.26601574,0.123217694,0.21969795,0.10790369,0.3338945,0.24685594,0.2306626,0.18995363
0.10242885,0.14095691,0.18486242,0.1062294,0.20024943,0.27732232,0.1398387,0.1526531
0.13901393,0.28109303,0.16482337,0.16583267,0.18207431,0.2448915,0.34728208,0.1132227
0.17180344,0.41165578,0.3009177,0.26227736,0.25845116,0.43625006,0.16795154,0.28239122
0.20253214,0.2876017,0.20315862,0.14054571,0.12889662,0.2603746,0.14318697,0.23181997
0.17709252,0.17389554,0.155107,0.25389743,0.2147131,0.13728514,0.2330587,0.090349376
0.049669668,0.20299666,0.17906097,0.22925363,0.38720572,0.17092508,0.10910318,0.18513735
0.25927737,0.095091686,0.18535267,0.14590964,0.20643985,0.17050427,0.15880698,0.31327263
0.08548646,0.334451,0.4751992,0.091001116,0.30299017,0.3165941,0.23606282,0.23560745
0.09720166,0.17935276,0.3096885,0.13955344,0.4695676,0.2760724,0.37155503,0.25569987
0.083346814,0.17068565,0.13866913,0.4182988,0.3655099,0.20128259,0.25357124,0.26603058
0.05695208,0.22864942,0.10846351,0.23708186,0.18814445,0.2618133,0.105909556,0.05986353
0.20328596,0.35381585,0.22616316,0.23412499,0.25639555,0.10177518,0.14491259,0.2535113
0.13871403,0.23977752,0.19218445,0.2338202,0.11650212,0.24762943,0.20323549,0.3703627
0.2997024,0.2808821,0.29653442,0.13285205,0.31157586,0.2957393,0.21433629,0.16799001
0.3739034,0.31160936,0.32025224,0.3899487,0.31711918,0.31980187,0.2166775,0.34533197
0.21818522,0.09668803,0.24878688,0.13732865,0.31623694,0.25743803,0.25522858,0.15959242
0.13220374,0.16948578,0.1385879,0.04089341,0.10888563,0.25552118,0.1424389,0.1486376
0.13332807,0.2503756,0.21751475,0.17649242,0.16259141,0.17414796,0.3469376,0.10246728
0.13103127,0.3635008,0.28786737,0.25688344,0.22452661,0.40680534,0.15296887,0.28173253
0.23985872,0.2306216,0.20436032,0.092142835,0.097283766,0.29057735,0.08926591,0.25851443
0.13677207,0.15407333,0.12421814,0.2529167,0.18299495,0.07467724,0.210355,0.06063821
0.26800445,0.2070269,0.34672725,0.29373664,0.07721198,0.18081453,0.2488743,0.19421153
0.21857616,0.16861105,0.17428909,0.20599622,0.08893182,0.30933848,0.18056895,0.22238794
0.28730237,0.37483236,0.35749152,0.24912423,0.35050312,0.26472136,0.27228117,0.21075459
0.06852425,0.2391756,0.22776957,0.245277,0.21246943,0.29606682,0.20515431,0.210863
0.08990588,0.25886175,0.3407082,0.22613631,0.39024833,0.24547544,0.37872368,0.28937498
0.27508777,0.20610331,0.25783044,0.34214246,0.18404326,0.21554175,0.23972322,0.24613343
0.3848408,0.12964907,0.1496391,0.051120084,0.22504687,0.23996663,0.37799042,0.22974591
0.30402213,0.20955403,0.34953624,0.09192562,0.25213152,0.20020302,0.30240414,0.12152442
0.347873,0.12672551,0.38164628,0.21257657,0.21299756,0.37852517,0.3620404,0.34564072
0.39567053,0.13867468,0.35198966,0.3996267,0.33761078,0.32915056,0.32036367,0.13754211
0.37413797,0.34962654,0.25254562,0.36697623,0.29679856,0.2761774,0.24547078,0.37802577
0.09845753,0.2109796,0.3064398,0.38470158,0.37498274,0.1580638,0.39072013,0.36650842
0.2036018,0.18341061,0.38742617,0.25654578,0.34030247,0.35926336,0.35616243,0.27570114
0.3571518,0.22374831,0.21573843,0.23799115,0.38434935,0.38439935,0.35004753,0.35643306
0.33287483,0.2671065,0.22891875,0.029204868,0.2882645,0.35847467,0.32329684,0.11123104
0.26280487,0.26752457,0.2653326,0.35768044,0.2338339,0.32082188,0.22689931,0.15259375
