tp,request_id,total_latency_ms,compute_only_ms,prefill_compute_ms,decode_compute_ms,network_queue_ms,network_transfer_ms,io_pack_ms,io_unpack_ms,kv_size_bytes,compression_time_ms,decompression_time_ms,original_kv_size_bytes,compression_ratio
2,req_0,4369.684914615996,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,66.99571521655467,26.854873477533474,3.0967155817891183,142606336,0,0.0,142606336,1.0
2,req_1,4357.4299446845125,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,58.64617023221047,23.637053075093107,2.409111037090992,125829120,0,0.0,125829120,1.0
2,req_2,4368.026259018325,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,66.61764032607992,26.2513431569936,2.419665195133537,142606336,0,0.0,142606336,1.0
2,req_3,4356.94545536831,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,58.000321132284796,23.635913251966812,2.5716106439397515,125829120,0,0.0,125829120,1.0
2,req_4,4366.98861019781,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,65.52271094899227,26.305589328086604,2.422699580611879,142606336,0,0.0,142606336,1.0
2,req_5,4356.052930099565,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,58.12560677267388,23.2453282334596,1.9443847533132805,125829120,0,0.0,125829120,1.0
2,req_6,4369.315347552851,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,67.31060474077412,27.00205775489019,2.265074717067594,142606336,0,0.0,142606336,1.0
2,req_7,4356.552870897874,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,58.42600824375153,23.07097467598061,2.3182776380227947,125829120,0,0.0,125829120,1.0
2,req_8,4369.026003716075,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,66.98897828314563,26.41678743169703,2.882627661114383,142606336,0,0.0,142606336,1.0
2,req_9,4356.713247032369,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,57.72813564160061,23.836074053051995,2.411426997597753,125829120,0,0.0,125829120,1.0
2,req_10,4369.136297867638,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,67.2015551378837,26.528617165021647,2.668515224614209,142606336,0,0.0,142606336,1.0
2,req_11,4356.348381611552,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,57.92807207866369,23.656784967925038,2.0259142248452395,125829120,0,0.0,125829120,1.0
2,req_12,4368.5555516531,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,66.6529672298108,26.97982242629422,2.1851516568766147,142606336,0,0.0,142606336,1.0
2,req_13,4357.663288547927,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,59.555457503327034,23.102598350116576,2.2676223543643608,125829120,0,0.0,125829120,1.0
2,req_14,4369.108490920726,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,66.39847000850973,27.02616450526314,2.946246066834169,142606336,0,0.0,142606336,1.0
2,req_15,4356.118277985174,4272.737610340118,1777.327060699463,2495.4105496406555,0.0,57.725026074218725,23.19194555516006,2.463696015677569,125829120,0,0.0,125829120,1.0
2,req_16,2796.7495088944684,2702.4749398231506,207.06439018249512,2495.4105496406555,0.0,65.65376717554315,26.379140242237337,2.241661653537385,142606336,0,0.0,142606336,1.0
2,req_17,2786.4267940815243,2702.4749398231506,207.06439018249512,2495.4105496406555,0.0,58.82857885024622,22.96308366884971,2.1601917392785346,125829120,0,0.0,125829120,1.0
2,req_18,2797.4264244505894,2702.4749398231506,207.06439018249512,2495.4105496406555,0.0,65.53544937892651,26.38435395241815,3.031681296094468,142606336,0,0.0,142606336,1.0
2,req_19,2786.4032640845116,2702.4749398231506,207.06439018249512,2495.4105496406555,0.0,58.32388597407312,23.40560160553779,2.1988366817500125,125829120,0,0.0,125829120,1.0
