tp,request_id,total_latency_ms,compute_only_ms,prefill_compute_ms,decode_compute_ms,network_queue_ms,network_transfer_ms,io_pack_ms,io_unpack_ms,kv_size_bytes,compression_time_ms,decompression_time_ms,original_kv_size_bytes,compression_ratio
2,req_0,4841.198014039199,4330.514883995056,3516.773223876953,813.741660118103,0.0,510.6831300441429,102.078323333497,102.27064757165152,547356672,0,0.0,547356672,1.0
2,req_1,4759.051313975559,4330.514883995056,3516.773223876953,813.741660118103,0.0,428.53642998050293,85.79225731802042,85.3736976496802,459276288,0,0.0,459276288,1.0
2,req_2,4925.423570834995,4330.514883995056,3516.773223876953,813.741660118103,164.2679373768924,104.78070422073672,20.353047269930126,21.257747530106293,111674368,256.83582916259763,69.02421607971192,595591168,5.333284429243423
2,req_3,4717.098073372604,4330.514883995056,3516.773223876953,813.741660118103,2.6280852022537147,383.95510417529414,76.85085429148837,76.88521058501651,413138944,0,0.0,413138944,1.0
2,req_4,2609.0125054390255,2045.3929662704468,1231.6513061523438,813.741660118103,0.0,563.6195391685789,112.85818136026299,113.20379453458226,606076928,0,0.0,606076928,1.0
2,req_5,2862.7921241645245,2045.3929662704468,1231.6513061523438,813.741660118103,139.9102806983501,677.4888771957278,135.24612993537383,135.1848523052899,727711744,0,0.0,727711744,1.0
2,req_6,3235.405997926466,2045.3929662704468,1231.6513061523438,813.741660118103,481.9786632909395,708.0343683650798,141.59545733033596,141.987890617522,761266176,0,0.0,761266176,1.0
2,req_7,3538.431239117577,2045.3929662704468,1231.6513061523438,813.741660118103,677.9820864482781,815.0561863988526,162.68774956915513,163.12107467121805,874512384,0,0.0,874512384,1.0
2,req_8,1772.634259658677,1325.0009775161743,511.2593173980713,813.741660118103,0.0,447.6332821425023,89.17600287820507,89.11570069180327,480247808,0,0.0,480247808,1.0
2,req_9,1605.4274496475693,1325.0009775161743,511.2593173980713,813.741660118103,64.89308266049102,126.8316427210258,25.26288858162594,25.188353136949985,135267328,39.27959098815918,49.42215576171875,721420288,5.333292958961975
